"ID","Team.1","Team.2","Entries","Clutches","Kills.mean","Kills.sd","Kills.max","Kills.min","Assists.mean","Assists.sd","Assists.max","Assists.min","HS.mean","HS.sd","HS.max","HS.min","Deaths.mean","Deaths.sd","Deaths.max","Deaths.min","KAST.mean","KAST.sd","KAST.max","KAST.min","K.D.Diff.mean","K.D.Diff.sd","K.D.Diff.max","K.D.Diff.min","ADR.mean","ADR.sd","ADR.max","ADR.min","FK.Diff.mean","FK.Diff.sd","FK.Diff.max","FK.Diff.min","Rating.mean","Rating.sd","Rating.max","Rating.min","KDA.mean","KDA.sd","KDA.max","KDA.min","HSpc.mean","HSpc.sd","HSpc.max","HSpc.min","Win","Team.1.Odds","Team.2.Odds","Outcome"
2328735,"G2","LDLC",0.393864406779661,0.421390588943514,0.3571611601036,0.372992266508031,0.320391585760518,0.31840218111302,0.442358601321332,0.465531812145358,0.446792985572996,0.440434549493196,0.42439606741573,0.321988852386401,0.303684210526316,0.553966522346845,0.518623648546691,0.320087597053554,0.470675639861492,0.593608610567515,0.347235538510706,0.611028315946349,0.369351669941061,0.332208668569946,0.353040199718731,0.419855838245625,0.3412514256499,0.388885802469136,0.375056257602096,0.271111302137379,0.260542890290326,0.433294064340734,0.459060806742926,0.502973441108545,0.481395376143342,0.460751543411802,0.342179695492568,0.377716859212845,0.328527085210774,0.364545454545454,0.400779588944011,0.489773253123554,0.454457522953527,0.368583946300092,0.620468656118566,0.45663430420712,0.628337639965547,0.673978223133975,-0.285714285714286,0.526315789473684,0.555555555555556,"2"
2328736,"LDLC","G2",0.56981598062954,0.568576301795927,0.640473534200349,0.583797523119355,0.663423948220065,0.647993126421995,0.542885753090398,0.471206084751902,0.49967085174052,0.555314422855976,0.552198033707865,0.678011147613599,0.674736842105263,0.465917226332117,0.459622592261796,0.687318335655983,0.495296893125426,0.427921722113503,0.638063279002876,0.391207153502236,0.680419122462345,0.664676875162211,0.61302990059235,0.586542866742005,0.621467829472608,0.626546296296296,0.632644968939111,0.711294155210207,0.68318214534029,0.541986104818003,0.509235947676646,0.434064665127021,0.391395728392452,0.480569069908525,0.600529578142866,0.576072057959663,0.614048262741564,0.630909090909091,0.575153555398063,0.564923646459972,0.588607312391185,0.588407894207966,0.329661526136591,0.5042071197411,0.393769738730979,0.353321761085687,0.333333333333333,0.555555555555556,0.526315789473684,"2"
2328737,"NIP","G2",0.567394673123487,0.484960369218421,0.615901950194546,0.325022984154453,0.531818770226537,0.719196098572485,0.486096084344283,0.46659422914403,0.457373317576517,0.514897745551102,0.737127808988764,0.572834766773713,0.684829995342338,0.794037432243548,0.429039270143842,0.515369301214414,0.438816163915765,0.472931506849315,0.654522211569191,0.181818181818182,0.623935821872954,0.722943161173112,0.616842384217643,0.337321706728567,0.519049632280646,0.726851851851852,0.714090918977341,0.467506431786225,0.606127242587915,0.717615163872527,0.577636692025614,0.303493071593533,0.440311388213745,0.597547194499625,0.608954684961184,0.325631486195418,0.528286772804646,0.710194805194805,0.57429718875502,0.471494678389634,0.541405633844734,0.659150287390972,0.654516322851993,0.223300970873786,0.477031294860753,0.814265425280101,0.285714285714286,0.62111801242236,0.454545454545455,"2"
2328738,"G2","NIP",0.473767554479419,0.538456907795726,0.449802299865572,0.643924071169758,0.504854368932039,0.298400645117936,0.494544324486085,0.45485935047688,0.486449402377799,0.485102254448898,0.306411516853933,0.448722207867312,0.337061015370284,0.291190808986466,0.579659786540728,0.500776428429226,0.567705187972211,0.578606653620352,0.35666347075743,0.791356184798808,0.444826457105436,0.303399948092395,0.378739832624139,0.668076723374362,0.457599205568883,0.307098765432099,0.324562445520055,0.44961716289151,0.315679102210424,0.315763479836883,0.428055388320289,0.619312933025404,0.495097866544554,0.415145062866523,0.361978696515616,0.602114744468377,0.42745569240012,0.311883116883117,0.414333805811481,0.581166126793151,0.507328759988691,0.31942602194622,0.318045263368716,0.766019417475728,0.581251794430089,0.22408079532902,-0.190476190476191,0.454545454545455,0.62111801242236,"2"
2328778,"NRG","North",0.480222760290557,0.468225142971807,0.460320025860676,0.606997999026553,0.517796116504854,0.371998809603809,0.350279689694068,0.398382228661113,0.412426734769953,0.434038859243751,0.353230337078652,0.57775645048171,0.432538425710293,0.349427266218934,0.373431376147537,0.514373880151304,0.397537440206459,0.420747553816047,0.62895493767977,0.487332339791356,0.66437459070072,0.637944458863223,0.539044831314162,0.617131425429889,0.57722106422307,0.511314814814815,0.55840501123479,0.410621196956952,0.450945969917362,0.576650052862105,0.535684965245471,0.480456120092379,0.477485411016004,0.500398491679256,0.577661431064572,0.578030154689642,0.579353159106839,0.549155844155844,0.64921450507914,0.600832947709394,0.635139358045267,0.640580409180433,0.235730022030843,0.571521035598706,0.425064599483204,0.322392299195203,0,0.546448087431694,0.546448087431694,"2"
2328779,"MIBR","Renegades",0.515738498789346,0.401344436640915,0.47884431163691,0.716359309934563,0.62189644012945,0.467998502404792,0.265877857323726,0.462199686104069,0.305354409396985,0.231917175172977,0.49438202247191,0.513368523371846,0.51560316721006,0.62358094978352,0.271477453007557,0.551921162651802,0.262131408933513,0.30854794520548,0.591243208692873,0.376304023845008,0.607236411263916,0.613028808720478,0.62848762448542,0.781115421031734,0.782057458606992,0.614197530864197,0.68310531925039,0.781113573985497,0.757621077828684,0.575139706992901,0.662935799901483,0.811633949191686,0.772987189874012,0.417131573625798,0.591261960642715,0.785196788721363,0.71367778111545,0.581493506493506,0.627716749350343,0.718186024988431,0.693933125995149,0.54970055066522,0.478269577408372,0.422653721682848,0.549382716049383,0.660091525958656,0,0.714285714285714,0.363636363636364,"1"
2328780,"FaZe","LDLC",0.346246973365617,0.384609210394301,0.362814240717161,0.444929965929371,0.383495145631068,0.362403640308351,0.518323703413826,0.469346855004225,0.49438861702212,0.561710113105421,0.356748595505618,0.386991989959765,0.301350721937587,0.438916919510449,0.391110893600708,0.342763288871192,0.33019937697411,0.450101761252446,0.515979546180889,0.442622950819672,0.516699410609037,0.516350895406177,0.451514302836476,0.493349317369659,0.474805325048177,0.493827160493827,0.481894672384168,0.324733057846165,0.400991744299611,0.548583295574686,0.459512341962673,0.357592378752887,0.410945554029143,0.530136676698348,0.454534512848288,0.460740160563932,0.464954440773005,0.499545454545454,0.515768958185684,0.581536325775104,0.565036234579843,0.502713131556735,0.513919487282195,0.524919093851133,0.587855297157623,0.552154016095944,-0.0476190476190476,0.735294117647059,0.333333333333333,"1"
2328784,"fnatic","BIG",0.0774818401937043,0.304344336309822,0.242053558405311,0.265696825482667,0.209275080906149,0.30079583745332,0.161909256232591,0.175395388144392,0.11896925041441,0.310644164730513,0.326544943820225,0.235600999101793,0.303679552864462,0.526991783997545,0.542412489447347,0.422576149711328,0.52570959346909,0.596872798434442,0.305369127516779,0.437406855439642,0.349541584806811,0.404490007786141,0.247540406002403,0.419726031581198,0.251946749518229,0.308126543209877,0.3074751922797,0.285387104498873,0.245674881588096,0.482555505210693,0.127018225603415,0.512730946882217,0.0547864783308088,0.0226010206145097,0.241018234338328,0.355590366164089,0.247421648142585,0.328246753246753,0.25817977793527,0.465664044423878,0.390842398178599,0.267414285140078,0.515722010815141,0.448867313915858,0.564312374389894,0.59081584345905,-0.380952380952381,0.454545454545455,0.62111801242236,"1"
2328785,"mousesports","AVANGAR",0.557714285714285,0.309401023377145,0.531610339539633,0.551306040776594,0.531012944983819,0.433193813779796,0.432770884648143,0.510805263793312,0.464638373135157,0.414890086041821,0.608370786516854,0.590245222890751,0.628169538891477,0.647018716121774,0.463154417432371,0.491081027274537,0.473929798798263,0.506853228962818,0.532278683285395,0.517883755588674,0.557956777996071,0.517259278484298,0.527252030463732,0.536987263675514,0.494469461595941,0.49383024691358,0.534431325571318,0.520124276232171,0.485226802379045,0.451543573478327,0.560984620436758,0.547863741339492,0.522502847346977,0.543019258448618,0.515977613287597,0.503035049931467,0.494793231200561,0.517467532467532,0.511309945665013,0.53521517815826,0.525423728813559,0.467502713131557,0.592229120769077,0.470873786407767,0.597186333620442,0.613697333122929,-0.142857142857143,0.694444444444444,0.381679389312977,"1"
2328786,"Liquid","Luminosity",0.673123486682809,0.622072840373232,0.72838406257022,0.621221134606024,0.720601941747573,0.633597972486488,0.665270136506986,0.744609441023784,0.693987294084056,0.525531697602574,0.797050561797753,0.745253651274101,0.834653004191896,0.704547778952034,0.336322741936142,0.701831574756122,0.3924715532635,0.333988258317025,0.773250239693193,0.563338301043219,0.806319580877538,0.698287049052686,0.771229902399215,0.656531565926514,0.734126125771817,0.660493827160494,0.761121437785366,0.582719832006042,0.607809374675043,0.565775562603836,0.639674894641782,0.386836027713626,0.403125623774467,0.55987486171744,0.768189203827406,0.657137262580771,0.737959347151297,0.681818181818182,0.808557760453579,0.748357242017584,0.771967679052395,0.630250411994051,0.734628479871821,0.649514563106796,0.809359747344244,0.64857187943822,0.333333333333333,0.833333333333333,0.23094688221709,"1"
2328789,"Astralis","North",0.658595641646489,0.581940403330992,0.640079316584341,0.691114596290087,0.688239482200647,0.530398302725431,0.48456527243848,0.487866714958348,0.487773926699079,0.48085122679807,0.535112359550562,0.362309746164163,0.469026548672566,0.725854839259537,0.575720129364312,0.486999800915787,0.58146476254198,0.609917808219178,0.527484819431128,0.298807749627422,0.516699410609037,0.594601609135738,0.527002080905359,0.705506856846156,0.587874110197821,0.469135802469136,0.623978370311378,0.310494096264959,0.44984187958381,0.681543573478327,0.569892178862679,0.378724018475751,0.467704627379149,0.55987486171744,0.534151772281398,0.473076169962796,0.510914188444979,0.560714285714286,0.558587290337822,0.549282739472466,0.569024270472166,0.58370513284296,0.370719006609253,0.235275080906149,0.395348837209303,0.646678238914313,0.0476190476190476,0.819672131147541,0.25,"1"
