MatchID,Team1,Team2,Team1Odds,Team2Odds,Winner,Team1winchance,Team2winchance,w_ts_after_game,l_ts_after_game,w_ts_before_game,l_ts_before_game
2327167,313,227,1.3,3.4,1,0.5,0.5,"trueskill.Rating(mu=27.401, sigma=1.461)","trueskill.Rating(mu=26.946, sigma=1.135)","trueskill.Rating(mu=27.115, sigma=1.486)","trueskill.Rating(mu=27.116, sigma=1.144)"
2327168,227,313,3.4,1.3,1,0.471,0.529,"trueskill.Rating(mu=27.123, sigma=1.125)","trueskill.Rating(mu=27.108, sigma=1.436)","trueskill.Rating(mu=26.946, sigma=1.135)","trueskill.Rating(mu=27.401, sigma=1.461)"
2327299,376,149,1.57,2.25,2,0.493,0.507,"trueskill.Rating(mu=26.907, sigma=1.013)","trueskill.Rating(mu=26.581, sigma=0.797)","trueskill.Rating(mu=26.771, sigma=1.019)","trueskill.Rating(mu=26.664, sigma=0.797)"
2327119,363,19,1.3,3.4,2,0.565,0.435,"trueskill.Rating(mu=27.332, sigma=0.844)","trueskill.Rating(mu=28.114, sigma=0.800)","trueskill.Rating(mu=27.223, sigma=0.846)","trueskill.Rating(mu=28.211, sigma=0.801)"
2327121,246,652,2.5,1.5,1,0.541,0.45899999999999996,"trueskill.Rating(mu=28.562, sigma=0.809)","trueskill.Rating(mu=27.788, sigma=0.797)","trueskill.Rating(mu=28.481, sigma=0.809)","trueskill.Rating(mu=27.867, sigma=0.797)"
2327302,280,7,1.72,2.0,1,0.607,0.393,"trueskill.Rating(mu=26.110, sigma=0.861)","trueskill.Rating(mu=23.277, sigma=2.942)","trueskill.Rating(mu=26.039, sigma=0.861)","trueskill.Rating(mu=24.207, sigma=3.144)"
2327120,19,363,3.4,1.3,2,0.44799999999999995,0.552,"trueskill.Rating(mu=28.191, sigma=0.800)","trueskill.Rating(mu=27.246, sigma=0.843)","trueskill.Rating(mu=28.114, sigma=0.800)","trueskill.Rating(mu=27.332, sigma=0.844)"
2327122,652,246,1.5,2.5,2,0.44899999999999995,0.551,"trueskill.Rating(mu=28.641, sigma=0.809)","trueskill.Rating(mu=27.712, sigma=0.797)","trueskill.Rating(mu=28.562, sigma=0.809)","trueskill.Rating(mu=27.788, sigma=0.797)"
2327310,56,343,1.25,3.75,2,0.536,0.464,"trueskill.Rating(mu=27.172, sigma=0.791)","trueskill.Rating(mu=27.538, sigma=0.790)","trueskill.Rating(mu=27.081, sigma=0.792)","trueskill.Rating(mu=27.628, sigma=0.790)"
2327123,632,248,1.61,2.2,2,0.46699999999999997,0.533,"trueskill.Rating(mu=27.205, sigma=0.798)","trueskill.Rating(mu=26.554, sigma=0.794)","trueskill.Rating(mu=27.125, sigma=0.798)","trueskill.Rating(mu=26.633, sigma=0.794)"
2327125,363,246,1.57,2.25,1,0.47,0.53,"trueskill.Rating(mu=28.282, sigma=0.800)","trueskill.Rating(mu=28.548, sigma=0.808)","trueskill.Rating(mu=28.191, sigma=0.800)","trueskill.Rating(mu=28.641, sigma=0.809)"
2327311,343,56,4.33,1.2,2,0.476,0.524,"trueskill.Rating(mu=27.618, sigma=0.790)","trueskill.Rating(mu=27.092, sigma=0.791)","trueskill.Rating(mu=27.538, sigma=0.790)","trueskill.Rating(mu=27.172, sigma=0.791)"
2327124,248,632,2.2,1.61,2,0.5429999999999999,0.457,"trueskill.Rating(mu=26.646, sigma=0.793)","trueskill.Rating(mu=27.112, sigma=0.797)","trueskill.Rating(mu=26.554, sigma=0.794)","trueskill.Rating(mu=27.205, sigma=0.798)"
2327126,246,363,2.25,1.57,1,0.518,0.482,"trueskill.Rating(mu=28.633, sigma=0.808)","trueskill.Rating(mu=28.199, sigma=0.799)","trueskill.Rating(mu=28.548, sigma=0.808)","trueskill.Rating(mu=28.282, sigma=0.800)"
2327314,652,282,1.44,2.62,1,0.513,0.487,"trueskill.Rating(mu=27.795, sigma=0.797)","trueskill.Rating(mu=27.416, sigma=0.859)","trueskill.Rating(mu=27.712, sigma=0.797)","trueskill.Rating(mu=27.512, sigma=0.861)"
2327127,59,56,4.33,1.2,1,0.412,0.5880000000000001,"trueskill.Rating(mu=26.387, sigma=0.833)","trueskill.Rating(mu=27.519, sigma=0.789)","trueskill.Rating(mu=26.277, sigma=0.835)","trueskill.Rating(mu=27.618, sigma=0.790)"
2327129,19,343,2.62,1.44,2,0.51,0.49,"trueskill.Rating(mu=27.177, sigma=0.791)","trueskill.Rating(mu=27.148, sigma=0.842)","trueskill.Rating(mu=27.092, sigma=0.791)","trueskill.Rating(mu=27.246, sigma=0.843)"
2327315,282,652,2.62,1.44,2,0.475,0.525,"trueskill.Rating(mu=27.876, sigma=0.797)","trueskill.Rating(mu=27.322, sigma=0.858)","trueskill.Rating(mu=27.795, sigma=0.797)","trueskill.Rating(mu=27.416, sigma=0.859)"
2327128,56,59,1.2,4.33,2,0.575,0.425,"trueskill.Rating(mu=26.495, sigma=0.832)","trueskill.Rating(mu=27.422, sigma=0.789)","trueskill.Rating(mu=26.387, sigma=0.833)","trueskill.Rating(mu=27.519, sigma=0.789)"
2327130,343,19,1.44,2.62,2,0.502,0.498,"trueskill.Rating(mu=27.244, sigma=0.841)","trueskill.Rating(mu=27.093, sigma=0.791)","trueskill.Rating(mu=27.148, sigma=0.842)","trueskill.Rating(mu=27.177, sigma=0.791)"
2327320,304,301,4.0,1.22,2,0.41800000000000004,0.582,"trueskill.Rating(mu=26.993, sigma=0.793)","trueskill.Rating(mu=25.610, sigma=0.793)","trueskill.Rating(mu=26.922, sigma=0.792)","trueskill.Rating(mu=25.681, sigma=0.793)"
2327170,346,227,1.53,2.37,2,0.46499999999999997,0.535,"trueskill.Rating(mu=27.279, sigma=1.116)","trueskill.Rating(mu=26.506, sigma=0.802)","trueskill.Rating(mu=27.123, sigma=1.125)","trueskill.Rating(mu=26.586, sigma=0.802)"
2327171,437,115,2.2,1.61,1,0.534,0.46599999999999997,"trueskill.Rating(mu=26.613, sigma=0.798)","trueskill.Rating(mu=25.938, sigma=0.836)","trueskill.Rating(mu=26.534, sigma=0.798)","trueskill.Rating(mu=26.026, sigma=0.837)"
2327321,301,304,1.22,4.0,2,0.591,0.409,"trueskill.Rating(mu=25.710, sigma=0.793)","trueskill.Rating(mu=26.892, sigma=0.792)","trueskill.Rating(mu=25.610, sigma=0.793)","trueskill.Rating(mu=26.993, sigma=0.793)"
2327175,115,437,1.61,2.2,2,0.45499999999999996,0.545,"trueskill.Rating(mu=26.691, sigma=0.798)","trueskill.Rating(mu=25.853, sigma=0.835)","trueskill.Rating(mu=26.613, sigma=0.798)","trueskill.Rating(mu=25.938, sigma=0.836)"
2327174,227,346,2.37,1.53,1,0.551,0.44899999999999995,"trueskill.Rating(mu=27.428, sigma=1.107)","trueskill.Rating(mu=26.429, sigma=0.802)","trueskill.Rating(mu=27.279, sigma=1.116)","trueskill.Rating(mu=26.506, sigma=0.802)"
2327176,304,313,3.25,1.33,2,0.41000000000000003,0.59,"trueskill.Rating(mu=27.330, sigma=1.415)","trueskill.Rating(mu=25.642, sigma=0.793)","trueskill.Rating(mu=27.108, sigma=1.436)","trueskill.Rating(mu=25.710, sigma=0.793)"
2327177,346,115,1.8,1.9,1,0.538,0.46199999999999997,"trueskill.Rating(mu=26.509, sigma=0.802)","trueskill.Rating(mu=25.766, sigma=0.834)","trueskill.Rating(mu=26.429, sigma=0.802)","trueskill.Rating(mu=25.853, sigma=0.835)"
2327178,313,304,1.33,3.25,2,0.609,0.391,"trueskill.Rating(mu=25.744, sigma=0.793)","trueskill.Rating(mu=27.008, sigma=1.391)","trueskill.Rating(mu=25.642, sigma=0.793)","trueskill.Rating(mu=27.330, sigma=1.415)"
2327180,115,346,1.9,1.8,1,0.451,0.5489999999999999,"trueskill.Rating(mu=25.869, sigma=0.833)","trueskill.Rating(mu=26.414, sigma=0.801)","trueskill.Rating(mu=25.766, sigma=0.834)","trueskill.Rating(mu=26.509, sigma=0.802)"
2327133,652,211,1.53,2.37,2,0.614,0.386,"trueskill.Rating(mu=26.242, sigma=0.789)","trueskill.Rating(mu=27.770, sigma=0.796)","trueskill.Rating(mu=26.138, sigma=0.790)","trueskill.Rating(mu=27.876, sigma=0.797)"
2327131,56,193,1.36,3.0,2,0.54,0.46,"trueskill.Rating(mu=26.910, sigma=0.792)","trueskill.Rating(mu=27.332, sigma=0.789)","trueskill.Rating(mu=26.818, sigma=0.792)","trueskill.Rating(mu=27.422, sigma=0.789)"
2327134,211,652,2.37,1.53,1,0.399,0.601,"trueskill.Rating(mu=26.344, sigma=0.789)","trueskill.Rating(mu=27.666, sigma=0.795)","trueskill.Rating(mu=26.242, sigma=0.789)","trueskill.Rating(mu=27.770, sigma=0.796)"
2327132,193,56,3.0,1.36,1,0.472,0.528,"trueskill.Rating(mu=26.999, sigma=0.792)","trueskill.Rating(mu=27.243, sigma=0.789)","trueskill.Rating(mu=26.910, sigma=0.792)","trueskill.Rating(mu=27.332, sigma=0.789)"
2327135,193,211,1.61,2.2,1,0.543,0.45699999999999996,"trueskill.Rating(mu=27.076, sigma=0.792)","trueskill.Rating(mu=26.267, sigma=0.789)","trueskill.Rating(mu=26.999, sigma=0.792)","trueskill.Rating(mu=26.344, sigma=0.789)"
2327137,56,480,1.25,3.75,1,0.49,0.51,"trueskill.Rating(mu=27.328, sigma=0.789)","trueskill.Rating(mu=27.298, sigma=0.808)","trueskill.Rating(mu=27.243, sigma=0.789)","trueskill.Rating(mu=27.388, sigma=0.809)"
2327136,211,193,2.2,1.61,2,0.44599999999999995,0.554,"trueskill.Rating(mu=27.151, sigma=0.792)","trueskill.Rating(mu=26.192, sigma=0.789)","trueskill.Rating(mu=27.076, sigma=0.792)","trueskill.Rating(mu=26.267, sigma=0.789)"
2327403,280,20,1.5,2.5,1,0.5,0.5,"trueskill.Rating(mu=26.208, sigma=0.859)","trueskill.Rating(mu=25.908, sigma=1.212)","trueskill.Rating(mu=26.110, sigma=0.861)","trueskill.Rating(mu=26.106, sigma=1.226)"
2327326,376,558,1.5,2.5,2,0.46799999999999997,0.532,"trueskill.Rating(mu=27.145, sigma=0.804)","trueskill.Rating(mu=26.501, sigma=0.797)","trueskill.Rating(mu=27.063, sigma=0.804)","trueskill.Rating(mu=26.581, sigma=0.797)"
2327138,480,56,3.75,1.25,1,0.498,0.502,"trueskill.Rating(mu=27.386, sigma=0.808)","trueskill.Rating(mu=27.244, sigma=0.789)","trueskill.Rating(mu=27.298, sigma=0.808)","trueskill.Rating(mu=27.328, sigma=0.789)"
2327327,558,376,3.0,1.36,1,0.543,0.45699999999999996,"trueskill.Rating(mu=27.224, sigma=0.803)","trueskill.Rating(mu=26.423, sigma=0.797)","trueskill.Rating(mu=27.145, sigma=0.804)","trueskill.Rating(mu=26.501, sigma=0.797)"
2327139,480,652,3.4,1.3,2,0.481,0.519,"trueskill.Rating(mu=27.748, sigma=0.795)","trueskill.Rating(mu=27.302, sigma=0.807)","trueskill.Rating(mu=27.666, sigma=0.795)","trueskill.Rating(mu=27.386, sigma=0.808)"
2327141,571,248,2.5,1.5,1,0.379,0.621,"trueskill.Rating(mu=25.667, sigma=1.642)","trueskill.Rating(mu=27.008, sigma=0.797)","trueskill.Rating(mu=25.206, sigma=1.684)","trueskill.Rating(mu=27.112, sigma=0.797)"
2327140,652,480,1.4,2.75,2,0.53,0.47,"trueskill.Rating(mu=27.395, sigma=0.807)","trueskill.Rating(mu=27.658, sigma=0.795)","trueskill.Rating(mu=27.302, sigma=0.807)","trueskill.Rating(mu=27.748, sigma=0.795)"
2327142,248,571,1.57,2.25,1,0.586,0.41400000000000003,"trueskill.Rating(mu=27.077, sigma=0.797)","trueskill.Rating(mu=25.376, sigma=1.609)","trueskill.Rating(mu=27.008, sigma=0.797)","trueskill.Rating(mu=25.667, sigma=1.642)"
2327187,111,313,3.25,1.33,1,0.429,0.571,"trueskill.Rating(mu=26.020, sigma=0.805)","trueskill.Rating(mu=26.717, sigma=1.369)","trueskill.Rating(mu=25.921, sigma=0.806)","trueskill.Rating(mu=27.008, sigma=1.391)"
2327188,313,111,1.33,3.25,2,0.5449999999999999,0.455,"trueskill.Rating(mu=26.113, sigma=0.805)","trueskill.Rating(mu=26.448, sigma=1.348)","trueskill.Rating(mu=26.020, sigma=0.805)","trueskill.Rating(mu=26.717, sigma=1.369)"
2327330,301,32,1.08,7.0,2,0.573,0.427,"trueskill.Rating(mu=31.235, sigma=6.196)","trueskill.Rating(mu=26.835, sigma=0.795)","trueskill.Rating(mu=25.000, sigma=8.333)","trueskill.Rating(mu=26.892, sigma=0.792)"
2327331,32,301,7.0,1.08,2,0.696,0.304,"trueskill.Rating(mu=26.921, sigma=0.797)","trueskill.Rating(mu=26.093, sigma=4.872)","trueskill.Rating(mu=26.835, sigma=0.795)","trueskill.Rating(mu=31.235, sigma=6.196)"
2327191,301,304,1.22,4.0,2,0.5780000000000001,0.422,"trueskill.Rating(mu=25.842, sigma=0.793)","trueskill.Rating(mu=26.821, sigma=0.796)","trueskill.Rating(mu=25.744, sigma=0.793)","trueskill.Rating(mu=26.921, sigma=0.797)"
2327192,304,301,4.0,1.22,1,0.435,0.565,"trueskill.Rating(mu=25.938, sigma=0.792)","trueskill.Rating(mu=26.725, sigma=0.796)","trueskill.Rating(mu=25.842, sigma=0.793)","trueskill.Rating(mu=26.821, sigma=0.796)"
2327436,246,256,1.57,2.25,2,0.5780000000000001,0.422,"trueskill.Rating(mu=27.714, sigma=1.356)","trueskill.Rating(mu=28.532, sigma=0.807)","trueskill.Rating(mu=27.424, sigma=1.378)","trueskill.Rating(mu=28.633, sigma=0.808)"
2327143,652,56,3.4,1.3,2,0.528,0.472,"trueskill.Rating(mu=27.333, sigma=0.789)","trueskill.Rating(mu=27.569, sigma=0.795)","trueskill.Rating(mu=27.244, sigma=0.789)","trueskill.Rating(mu=27.658, sigma=0.795)"
2327145,248,211,2.5,1.5,2,0.5589999999999999,0.441,"trueskill.Rating(mu=26.286, sigma=0.789)","trueskill.Rating(mu=26.981, sigma=0.797)","trueskill.Rating(mu=26.192, sigma=0.789)","trueskill.Rating(mu=27.077, sigma=0.797)"
2327437,550,334,1.25,3.75,2,0.558,0.442,"trueskill.Rating(mu=31.043, sigma=6.237)","trueskill.Rating(mu=26.396, sigma=1.069)","trueskill.Rating(mu=25.000, sigma=8.333)","trueskill.Rating(mu=26.496, sigma=1.070)"
2327144,56,652,1.36,3.0,1,0.484,0.516,"trueskill.Rating(mu=27.419, sigma=0.788)","trueskill.Rating(mu=27.481, sigma=0.794)","trueskill.Rating(mu=27.333, sigma=0.789)","trueskill.Rating(mu=27.569, sigma=0.795)"
2327146,211,248,1.5,2.5,2,0.45399999999999996,0.546,"trueskill.Rating(mu=27.059, sigma=0.797)","trueskill.Rating(mu=26.210, sigma=0.789)","trueskill.Rating(mu=26.981, sigma=0.797)","trueskill.Rating(mu=26.286, sigma=0.789)"
2327147,248,19,1.8,1.9,2,0.488,0.512,"trueskill.Rating(mu=27.336, sigma=0.840)","trueskill.Rating(mu=26.975, sigma=0.797)","trueskill.Rating(mu=27.244, sigma=0.841)","trueskill.Rating(mu=27.059, sigma=0.797)"
2327149,193,571,1.28,3.5,2,0.613,0.387,"trueskill.Rating(mu=25.793, sigma=1.572)","trueskill.Rating(mu=27.049, sigma=0.792)","trueskill.Rating(mu=25.376, sigma=1.609)","trueskill.Rating(mu=27.151, sigma=0.792)"
2327150,571,193,3.5,1.28,1,0.419,0.581,"trueskill.Rating(mu=26.169, sigma=1.539)","trueskill.Rating(mu=26.953, sigma=0.791)","trueskill.Rating(mu=25.793, sigma=1.572)","trueskill.Rating(mu=27.049, sigma=0.792)"
2327148,19,248,1.9,1.8,2,0.524,0.476,"trueskill.Rating(mu=27.065, sigma=0.796)","trueskill.Rating(mu=27.237, sigma=0.838)","trueskill.Rating(mu=26.975, sigma=0.797)","trueskill.Rating(mu=27.336, sigma=0.840)"
2327426,652,558,1.16,4.5,2,0.517,0.483,"trueskill.Rating(mu=27.314, sigma=0.803)","trueskill.Rating(mu=27.393, sigma=0.794)","trueskill.Rating(mu=27.224, sigma=0.803)","trueskill.Rating(mu=27.481, sigma=0.794)"
2327151,211,480,1.83,1.83,1,0.422,0.5780000000000001,"trueskill.Rating(mu=26.307, sigma=0.789)","trueskill.Rating(mu=27.293, sigma=0.806)","trueskill.Rating(mu=26.210, sigma=0.789)","trueskill.Rating(mu=27.395, sigma=0.807)"
2327153,19,193,3.4,1.3,1,0.519,0.481,"trueskill.Rating(mu=27.328, sigma=0.837)","trueskill.Rating(mu=26.872, sigma=0.791)","trueskill.Rating(mu=27.237, sigma=0.838)","trueskill.Rating(mu=26.953, sigma=0.791)"
2327427,558,652,4.5,1.16,2,0.495,0.505,"trueskill.Rating(mu=27.477, sigma=0.794)","trueskill.Rating(mu=27.228, sigma=0.803)","trueskill.Rating(mu=27.393, sigma=0.794)","trueskill.Rating(mu=27.314, sigma=0.803)"
2327154,193,19,1.3,3.4,2,0.47,0.53,"trueskill.Rating(mu=27.416, sigma=0.836)","trueskill.Rating(mu=26.793, sigma=0.791)","trueskill.Rating(mu=27.328, sigma=0.837)","trueskill.Rating(mu=26.872, sigma=0.791)"
2327152,480,211,1.83,1.83,2,0.565,0.435,"trueskill.Rating(mu=26.402, sigma=0.789)","trueskill.Rating(mu=27.194, sigma=0.805)","trueskill.Rating(mu=26.307, sigma=0.789)","trueskill.Rating(mu=27.293, sigma=0.806)"
2327196,250,313,4.5,1.16,2,0.7969999999999999,0.203,"trueskill.Rating(mu=26.763, sigma=1.336)","trueskill.Rating(mu=28.213, sigma=4.347)","trueskill.Rating(mu=26.448, sigma=1.348)","trueskill.Rating(mu=33.173, sigma=5.366)"
2327197,313,250,1.16,4.5,2,0.42300000000000004,0.577,"trueskill.Rating(mu=29.935, sigma=3.884)","trueskill.Rating(mu=26.599, sigma=1.326)","trueskill.Rating(mu=28.213, sigma=4.347)","trueskill.Rating(mu=26.763, sigma=1.336)"
2327446,56,363,1.3,3.4,2,0.44799999999999995,0.552,"trueskill.Rating(mu=28.276, sigma=0.799)","trueskill.Rating(mu=27.344, sigma=0.789)","trueskill.Rating(mu=28.199, sigma=0.799)","trueskill.Rating(mu=27.419, sigma=0.788)"
2327447,363,56,3.4,1.3,1,0.562,0.43799999999999994,"trueskill.Rating(mu=28.352, sigma=0.799)","trueskill.Rating(mu=27.270, sigma=0.789)","trueskill.Rating(mu=28.276, sigma=0.799)","trueskill.Rating(mu=27.344, sigma=0.789)"
2327336,313,301,2.25,1.57,1,0.504,0.496,"trueskill.Rating(mu=26.829, sigma=1.308)","trueskill.Rating(mu=26.456, sigma=0.795)","trueskill.Rating(mu=26.599, sigma=1.326)","trueskill.Rating(mu=26.539, sigma=0.795)"
2327337,301,313,1.57,2.25,1,0.476,0.524,"trueskill.Rating(mu=26.544, sigma=0.795)","trueskill.Rating(mu=26.592, sigma=1.291)","trueskill.Rating(mu=26.456, sigma=0.795)","trueskill.Rating(mu=26.829, sigma=1.308)"
2327342,32,313,6.0,1.11,2,0.474,0.526,"trueskill.Rating(mu=26.756, sigma=1.282)","trueskill.Rating(mu=23.775, sigma=4.232)","trueskill.Rating(mu=26.592, sigma=1.291)","trueskill.Rating(mu=26.093, sigma=4.872)"
2327343,313,32,1.1,6.5,1,0.657,0.34299999999999997,"trueskill.Rating(mu=26.881, sigma=1.274)","trueskill.Rating(mu=22.415, sigma=3.838)","trueskill.Rating(mu=26.756, sigma=1.282)","trueskill.Rating(mu=23.775, sigma=4.232)"
2327350,149,499,1.57,2.25,2,0.44299999999999995,0.557,"trueskill.Rating(mu=27.864, sigma=0.876)","trueskill.Rating(mu=26.786, sigma=1.008)","trueskill.Rating(mu=27.772, sigma=0.878)","trueskill.Rating(mu=26.907, sigma=1.013)"
2327351,246,256,1.57,2.25,2,0.5720000000000001,0.428,"trueskill.Rating(mu=27.702, sigma=1.317)","trueskill.Rating(mu=28.433, sigma=0.807)","trueskill.Rating(mu=27.432, sigma=1.336)","trueskill.Rating(mu=28.532, sigma=0.807)"
2327352,363,376,1.57,2.25,2,0.626,0.374,"trueskill.Rating(mu=26.531, sigma=0.796)","trueskill.Rating(mu=28.243, sigma=0.799)","trueskill.Rating(mu=26.423, sigma=0.797)","trueskill.Rating(mu=28.352, sigma=0.799)"
2327353,59,203,1.33,3.25,2,0.506,0.494,"trueskill.Rating(mu=26.630, sigma=1.301)","trueskill.Rating(mu=26.402, sigma=0.831)","trueskill.Rating(mu=26.398, sigma=1.318)","trueskill.Rating(mu=26.495, sigma=0.832)"
2327354,550,346,2.75,1.4,2,0.499,0.501,"trueskill.Rating(mu=26.499, sigma=0.801)","trueskill.Rating(mu=26.244, sigma=1.062)","trueskill.Rating(mu=26.414, sigma=0.801)","trueskill.Rating(mu=26.396, sigma=1.069)"
2327540,27,280,1.44,2.62,1,0.527,0.473,"trueskill.Rating(mu=26.859, sigma=1.376)","trueskill.Rating(mu=26.116, sigma=0.858)","trueskill.Rating(mu=26.617, sigma=1.396)","trueskill.Rating(mu=26.208, sigma=0.859)"
2327531,363,211,1.83,1.83,2,0.621,0.379,"trueskill.Rating(mu=26.507, sigma=0.788)","trueskill.Rating(mu=28.135, sigma=0.798)","trueskill.Rating(mu=26.402, sigma=0.789)","trueskill.Rating(mu=28.243, sigma=0.799)"
2327532,211,363,1.83,1.83,1,0.393,0.607,"trueskill.Rating(mu=26.610, sigma=0.788)","trueskill.Rating(mu=28.030, sigma=0.797)","trueskill.Rating(mu=26.507, sigma=0.788)","trueskill.Rating(mu=28.135, sigma=0.798)"
2327355,218,115,2.0,1.72,1,0.576,0.42400000000000004,"trueskill.Rating(mu=27.095, sigma=0.802)","trueskill.Rating(mu=25.789, sigma=0.832)","trueskill.Rating(mu=27.022, sigma=0.802)","trueskill.Rating(mu=25.869, sigma=0.833)"
2327533,193,376,1.33,3.25,2,0.517,0.483,"trueskill.Rating(mu=26.619, sigma=0.796)","trueskill.Rating(mu=26.706, sigma=0.791)","trueskill.Rating(mu=26.531, sigma=0.796)","trueskill.Rating(mu=26.793, sigma=0.791)"
2327356,652,486,1.25,3.75,1,0.571,0.42900000000000005,"trueskill.Rating(mu=27.548, sigma=0.795)","trueskill.Rating(mu=26.001, sigma=1.779)","trueskill.Rating(mu=27.477, sigma=0.794)","trueskill.Rating(mu=26.371, sigma=1.825)"
2327534,376,193,3.25,1.33,2,0.494,0.506,"trueskill.Rating(mu=26.789, sigma=0.791)","trueskill.Rating(mu=26.535, sigma=0.795)","trueskill.Rating(mu=26.706, sigma=0.791)","trueskill.Rating(mu=26.619, sigma=0.796)"
2327357,376,59,2.25,1.57,2,0.509,0.491,"trueskill.Rating(mu=26.497, sigma=0.830)","trueskill.Rating(mu=26.449, sigma=0.795)","trueskill.Rating(mu=26.402, sigma=0.831)","trueskill.Rating(mu=26.535, sigma=0.795)"
2327358,115,437,1.66,2.1,1,0.44,0.56,"trueskill.Rating(mu=25.894, sigma=0.831)","trueskill.Rating(mu=26.595, sigma=0.797)","trueskill.Rating(mu=25.789, sigma=0.832)","trueskill.Rating(mu=26.691, sigma=0.798)"
2327359,486,550,2.0,1.72,2,0.485,0.515,"trueskill.Rating(mu=26.384, sigma=1.055)","trueskill.Rating(mu=25.609, sigma=1.735)","trueskill.Rating(mu=26.244, sigma=1.062)","trueskill.Rating(mu=26.001, sigma=1.779)"
2327360,246,499,1.5,2.5,2,0.538,0.462,"trueskill.Rating(mu=27.974, sigma=0.874)","trueskill.Rating(mu=28.339, sigma=0.806)","trueskill.Rating(mu=27.864, sigma=0.876)","trueskill.Rating(mu=28.433, sigma=0.807)"
2327361,149,256,1.53,2.37,1,0.441,0.5589999999999999,"trueskill.Rating(mu=26.936, sigma=1.002)","trueskill.Rating(mu=27.447, sigma=1.299)","trueskill.Rating(mu=26.786, sigma=1.008)","trueskill.Rating(mu=27.702, sigma=1.317)"
2327362,120,652,7.0,1.08,2,0.18700000000000006,0.813,"trueskill.Rating(mu=27.578, sigma=0.797)","trueskill.Rating(mu=20.676, sigma=3.488)","trueskill.Rating(mu=27.548, sigma=0.795)","trueskill.Rating(mu=21.323, sigma=3.702)"
2327363,203,218,2.2,1.61,1,0.47,0.53,"trueskill.Rating(mu=26.866, sigma=1.284)","trueskill.Rating(mu=27.005, sigma=0.801)","trueskill.Rating(mu=26.630, sigma=1.301)","trueskill.Rating(mu=27.095, sigma=0.802)"
2327364,363,346,1.57,2.25,2,0.601,0.399,"trueskill.Rating(mu=26.604, sigma=0.800)","trueskill.Rating(mu=27.927, sigma=0.797)","trueskill.Rating(mu=26.499, sigma=0.801)","trueskill.Rating(mu=28.030, sigma=0.797)"
2327365,59,115,1.72,2.0,2,0.54,0.46,"trueskill.Rating(mu=25.994, sigma=0.830)","trueskill.Rating(mu=26.397, sigma=0.829)","trueskill.Rating(mu=25.894, sigma=0.831)","trueskill.Rating(mu=26.497, sigma=0.830)"
2327366,486,246,2.62,1.44,2,0.32999999999999996,0.67,"trueskill.Rating(mu=28.397, sigma=0.807)","trueskill.Rating(mu=25.346, sigma=1.700)","trueskill.Rating(mu=28.339, sigma=0.806)","trueskill.Rating(mu=25.609, sigma=1.735)"
2327367,346,203,1.5,2.5,2,0.483,0.517,"trueskill.Rating(mu=27.076, sigma=1.269)","trueskill.Rating(mu=26.522, sigma=0.800)","trueskill.Rating(mu=26.866, sigma=1.284)","trueskill.Rating(mu=26.604, sigma=0.800)"
2327368,652,149,1.44,2.62,2,0.542,0.458,"trueskill.Rating(mu=27.081, sigma=0.996)","trueskill.Rating(mu=27.485, sigma=0.796)","trueskill.Rating(mu=26.936, sigma=1.002)","trueskill.Rating(mu=27.578, sigma=0.797)"
2327369,437,499,1.8,1.9,1,0.409,0.591,"trueskill.Rating(mu=26.697, sigma=0.797)","trueskill.Rating(mu=27.853, sigma=0.872)","trueskill.Rating(mu=26.595, sigma=0.797)","trueskill.Rating(mu=27.974, sigma=0.874)"
2327371,376,550,1.53,2.37,2,0.504,0.496,"trueskill.Rating(mu=26.534, sigma=1.048)","trueskill.Rating(mu=26.363, sigma=0.795)","trueskill.Rating(mu=26.384, sigma=1.055)","trueskill.Rating(mu=26.449, sigma=0.795)"
2327372,363,218,1.4,2.75,1,0.561,0.43899999999999995,"trueskill.Rating(mu=28.002, sigma=0.797)","trueskill.Rating(mu=26.929, sigma=0.801)","trueskill.Rating(mu=27.927, sigma=0.797)","trueskill.Rating(mu=27.005, sigma=0.801)"
2327764,652,211,1.44,2.62,2,0.558,0.442,"trueskill.Rating(mu=26.703, sigma=0.788)","trueskill.Rating(mu=27.390, sigma=0.796)","trueskill.Rating(mu=26.610, sigma=0.788)","trueskill.Rating(mu=27.485, sigma=0.796)"
2327746,167,280,2.62,1.44,1,0.695,0.30500000000000005,"trueskill.Rating(mu=30.923, sigma=3.701)","trueskill.Rating(mu=26.064, sigma=0.859)","trueskill.Rating(mu=29.778, sigma=4.040)","trueskill.Rating(mu=26.116, sigma=0.858)"
2327765,211,652,2.62,1.44,2,0.45399999999999996,0.546,"trueskill.Rating(mu=27.468, sigma=0.796)","trueskill.Rating(mu=26.627, sigma=0.788)","trueskill.Rating(mu=27.390, sigma=0.796)","trueskill.Rating(mu=26.703, sigma=0.788)"
2327688,111,301,3.5,1.28,1,0.471,0.529,"trueskill.Rating(mu=26.205, sigma=0.804)","trueskill.Rating(mu=26.454, sigma=0.795)","trueskill.Rating(mu=26.113, sigma=0.805)","trueskill.Rating(mu=26.544, sigma=0.795)"
2327689,301,111,1.28,3.5,2,0.517,0.483,"trueskill.Rating(mu=26.295, sigma=0.804)","trueskill.Rating(mu=26.366, sigma=0.794)","trueskill.Rating(mu=26.205, sigma=0.804)","trueskill.Rating(mu=26.454, sigma=0.795)"
